Counc_Dist,Zip,LotNum,SumParcels,OwnerID,Abate_Date,Address,LAT,LNG
5,19121,1944,1,City,12/12/2012,1944 DIAMOND ST,39.98573712685149,-75.16600340760152
5,19121,1944,1,City,6/11/2013,1944 DIAMOND ST,39.98573712685149,-75.16600340760152
5,19121,2220,1,Private,8/16/2012,2220 DIAMOND ST,39.98633838266873,-75.17057358467223
5,19121,2222,1,PHA,8/16/2012,2222 DIAMOND ST,39.9863464851569,-75.17062861489325
5,19121,2224,1,City,8/16/2012,2224 DIAMOND ST,39.98635458761871,-75.17068364512741
5,19121,2226,1,City,8/16/2012,2226 DIAMOND ST,39.98636131807774,-75.17073872748132
5,19121,2228,1,Private,8/16/2012,2228 DIAMOND ST,39.98636804851034,-75.17079380984619
5,19121,2230,1,Private,8/16/2012,2230 DIAMOND ST,39.986376190973175,-75.1708506236917
5,19121,2232,1,Private,8/16/2012,2232 DIAMOND ST,39.98638433340792,-75.17090743755084
5,19121,2234,1,Private,8/16/2012,2234 DIAMOND ST,39.986391063759555,-75.17096251995108
5,19121,2939,1,Private,5/30/2013,2939 DIAMOND ST,39.98815005349863,-75.18180113741698
5,19121,3010,1,City,6/5/2013,3010 DIAMOND ST,39.98790581979986,-75.18285288942789
5,19121,3041,1,Private,12/28/2012,3041 EUCLID AVE,39.984815095480265,-75.18409072861058
5,19121,1620,1,City,3/5/2013,1620 FONTAIN ST,39.98450865054349,-75.16096810669983
5,19121,1938,1,Private,9/5/2012,1938 FONTAIN ST,39.985141141130235,-75.16587970839329
5,19121,1940,1,Private,9/3/2012,1940 FONTAIN ST,39.985145859411375,-75.16590630486613
5,19121,2225,1,Private,8/27/2012,2225 FONTAIN ST,39.98615237684097,-75.17072881198509
5,19121,2239,1,Private,8/27/2012,2239 FONTAIN ST,39.98620646945888,-75.17111947779041
5,19121,2239,1,Private,2/28/2013,2239 FONTAIN ST,39.98620646945888,-75.17111947779041
5,19121,3016,1,Private,12/12/2012,3016 FONTAIN ST,39.987409146747936,-75.18293235830417
5,19121,3045,1,Private,8/27/2012,3045 FONTAIN ST,39.9877647548917,-75.18360618950466
5,19121,3045,1,Private,6/14/2013,3045 FONTAIN ST,39.9877647548917,-75.18360618950466
5,19121,2138,1,PHA,4/3/2013,2138 HARLAN ST,39.97642676623074,-75.17129624746201
5,19121,2302,1,City,8/23/2012,2302 HARLAN ST,39.97668005701417,-75.17370865984006
5,19121,2303,1,Private,8/22/2012,2303 HARLAN ST,39.97685337740961,-75.17366103434283
5,19121,2304,1,Private,8/23/2012,2304 HARLAN ST,39.976685213870546,-75.17375487008073
5,19121,2305,1,Private,8/22/2012,2305 HARLAN ST,39.9768585743209,-75.17370902802381
5,19121,2306,1,Private,8/23/2012,2306 HARLAN ST,39.97669186278949,-75.17380637825615
5,19121,2307,1,Private,8/22/2012,2307 HARLAN ST,39.97688782625499,-75.17372755179112
5,19121,2308,1,Private,8/23/2012,2308 HARLAN ST,39.976698511685356,-75.17385788644167
5,19121,2309,1,Private,8/22/2012,2309 HARLAN ST,39.976894435151436,-75.17377727679047
5,19121,2310,1,Private,8/23/2012,2310 HARLAN ST,39.97670508049266,-75.17390582799304
5,19121,2311,1,PHA,8/22/2012,2311 HARLAN ST,39.97687698895802,-75.173856471691
5,19121,2312,1,Private,8/23/2012,2312 HARLAN ST,39.97671164927994,-75.17395376955362
5,19121,2313,1,PHA,8/22/2012,2313 HARLAN ST,39.976883597798626,-75.17390619669496
5,19121,2314,1,Private,8/23/2012,2314 HARLAN ST,39.976718178015915,-75.173999927801
5,19121,2315,1,Private,8/22/2012,2315 HARLAN ST,39.97689020661772,-75.1739559217086
5,19121,2316,1,Private,8/23/2012,2316 HARLAN ST,39.97672474676391,-75.17404786937996
5,19121,2317,1,Private,8/22/2012,2317 HARLAN ST,39.97689677538403,-75.17400386340468
5,19121,2319,1,Private,8/22/2012,2319 HARLAN ST,39.976903344130314,-75.17405180511004
5,19121,2320,1,Private,8/23/2012,2320 HARLAN ST,39.976738124373576,-75.17415445250445
5,19121,2321,1,PHDC,8/22/2012,2321 HARLAN ST,39.97691003294566,-75.17410509680752
5,19121,2322,1,Private,8/22/2012,2322 HARLAN ST,39.976744813141316,-75.17420774408242
5,19121,2323,1,Private,8/22/2012,2323 HARLAN ST,39.976916641678564,-75.17415482185983
5,19121,2324,1,PHA,8/22/2012,2324 HARLAN ST,39.97675142182978,-75.17425746902381
5,19121,2325,1,Private,8/22/2012,2325 HARLAN ST,39.97692309027728,-75.17419741360979
5,19121,2326,1,Private,8/22/2012,2326 HARLAN ST,39.9767579904702,-75.17430541065113
5,19121,2327,1,City,8/22/2012,2327 HARLAN ST,39.97692812685422,-75.17423827406834
5,19121,2328,1,Private,8/22/2012,2328 HARLAN ST,39.976763187112084,-75.17435340431399
5,19121,2329,1,Private,8/22/2012,2329 HARLAN ST,39.97693320344352,-75.1742809178613
5,19121,2330,1,Private,8/22/2012,2330 HARLAN ST,39.97677503236276,-75.17445290628598
5,19121,2331,1,Private,8/22/2012,2331 HARLAN ST,39.97693965199544,-75.17432350963355
5,19121,2333,1,Private,8/22/2012,2333 HARLAN ST,39.97694468852748,-75.17436437011146
5,19121,2335,1,RDA,8/22/2012,2335 HARLAN ST,39.97694976506994,-75.17440701392422
5,19121,2337,1,Private,8/22/2012,2337 HARLAN ST,39.97695504171774,-75.17445857438834
5,19121,2339,1,City,8/21/2012,2339 HARLAN ST,39.97696039838901,-75.17451370151883
5,19121,2341,1,Private,8/21/2012,2341 HARLAN ST,39.9769670069449,-75.17456342664775
5,19121,2343,1,Private,8/21/2012,2343 HARLAN ST,39.97697361547924,-75.17461315178635
5,19121,2345,1,Private,8/21/2012,2345 HARLAN ST,39.97698022399208,-75.17466287693463
5,19121,2347,1,Private,8/21/2012,2347 HARLAN ST,39.97698683248333,-75.17471260209258
5,19121,2505,1,Private,8/23/2012,2505 HARLAN ST,39.9772747608412,-75.17689705589136
5,19121,2507,1,City,8/23/2012,2507 HARLAN ST,39.97728132837908,-75.17694499814314
5,19121,2509,1,City,8/23/2012,2509 HARLAN ST,39.97728652391726,-75.17699299237759
5,19121,2510,1,Private,8/22/2012,2510 HARLAN ST,39.977090435737445,-75.1768826205575
5,19121,2511,1,PHA,8/23/2012,2511 HARLAN ST,39.97729175941942,-75.17704276995875
5,19121,2512,1,Private,8/22/2012,2512 HARLAN ST,39.97709704326714,-75.17693234601202
5,19121,2513,1,Private,8/23/2012,2513 HARLAN ST,39.97729836687969,-75.17709249557616
5,19121,2514,1,PHA,8/22/2012,2514 HARLAN ST,39.97710365077526,-75.17698207147619
5,19121,2515,1,City,8/23/2012,2515 HARLAN ST,39.977304934335955,-75.17714043786351
5,19121,2516,1,Private,8/22/2012,2516 HARLAN ST,39.977110258261874,-75.17703179695005
5,19121,2517,1,Private,8/23/2012,2517 HARLAN ST,39.977311501772164,-75.1771883801601
5,19121,2518,1,Private,8/22/2012,2518 HARLAN ST,39.97711682574349,-75.17707973909877
5,19121,2520,1,City,8/22/2012,2520 HARLAN ST,39.977123393205105,-75.17712768125676
5,19121,2521,1,City,8/23/2012,2521 HARLAN ST,39.977321412859844,-75.17726296863279
5,19121,2522,1,Private,8/22/2012,2522 HARLAN ST,39.9771300006286,-75.17717740675923
5,19121,2524,1,Private,8/22/2012,2524 HARLAN ST,39.977136608030584,-75.17722713227137
5,19121,2526,1,Private,8/22/2012,2526 HARLAN ST,39.97714317543064,-75.17727507445757
5,19121,2528,1,City,8/22/2012,2528 HARLAN ST,39.97714317543064,-75.17727507445757
5,19121,1800,1,Private,1/3/2013,1800 INGERSOLL ST,39.97456245334311,-75.16551649200188
5,19121,1802,1,Private,1/3/2013,1802 INGERSOLL ST,39.97456914612149,-75.16556978102274
5,19121,1804,1,City,1/3/2013,1804 INGERSOLL ST,39.97457434641611,-75.1656177724711
5,19121,1806,1,City,1/3/2013,1806 INGERSOLL ST,39.97458091866529,-75.16566571172676
5,19121,1811,1,Private,8/31/2012,1811 INGERSOLL ST,39.97489185535064,-75.16581451313074
5,19121,1817,1,Private,12/7/2012,1817 INGERSOLL ST,39.97490894831047,-75.16596378585433
5,19121,1826,1,Private,9/13/2012,1826 INGERSOLL ST,39.974647483269344,-75.1661825533275
5,19121,2202,1,City,3/27/2013,2202 INGERSOLL ST,39.97566691528963,-75.17219073024984
5,19121,2204,1,PHA,3/27/2013,2204 INGERSOLL ST,39.97567231310878,-75.17224763945036
5,19121,2206,1,City,3/27/2013,2206 INGERSOLL ST,39.97568037473955,-75.17230087793772
5,19121,2208,1,City,3/27/2013,2208 INGERSOLL ST,39.97568702431115,-75.17235238520904
5,19121,2210,1,Private,3/27/2013,2210 INGERSOLL ST,39.97569371391572,-75.17240567578516
5,19121,2211,1,Private,3/27/2013,2211 INGERSOLL ST,39.975936003203756,-75.17231080976632
5,19121,2212,1,Private,3/27/2013,2212 INGERSOLL ST,39.97570185558361,-75.17246248089788
5,19121,2213,1,Private,3/27/2013,2213 INGERSOLL ST,39.97594108050928,-75.17235345279252
5,19121,2214,1,Private,3/22/2013,2214 INGERSOLL ST,39.97570999722336,-75.17251928602423
5,19121,2215,1,City,3/27/2013,2215 INGERSOLL ST,39.97594615779895,-75.1723960958251
5,19121,2216,1,Private,3/22/2013,2216 INGERSOLL ST,39.975716766857296,-75.17257614322557
5,19121,2218,1,PHA,3/22/2013,2218 INGERSOLL ST,39.975723536463086,-75.17263300043822
5,19121,2220,1,City,3/22/2013,2220 INGERSOLL ST,39.97573845780389,-75.17268597871558
5,19121,2222,1,Private,3/22/2013,2222 INGERSOLL ST,39.97575325896753,-75.17273360712683
5,19121,2224,1,Private,3/22/2013,2224 INGERSOLL ST,39.97575982824457,-75.1727815479025
5,19121,2226,1,Private,3/22/2013,2226 INGERSOLL ST,39.97576643755104,-75.17283127198426
5,19121,2227,1,City,3/28/2013,2227 INGERSOLL ST,39.975977502346595,-75.17269118680464
5,19121,2228,1,City,3/22/2013,2228 INGERSOLL ST,39.975773046835954,-75.17288099607572
5,19121,2230,1,PHA,3/22/2013,2230 INGERSOLL ST,39.97577828412148,-75.17293077223111
5,19121,2231,1,City,3/28/2013,2231 INGERSOLL ST,39.97599064091601,-75.17278706867347
5,19121,2232,1,PHA,3/22/2013,2232 INGERSOLL ST,39.97578352138543,-75.17298054839416
5,19121,2253,1,City,3/27/2013,2253 INGERSOLL ST,39.976066446405305,-75.17334998162157
5,19121,2255,1,Private,3/27/2013,2255 INGERSOLL ST,39.97606979097906,-75.17337662710622
5,19121,2407,1,City,8/15/2012,2407 INGERSOLL ST,39.97632190834174,-75.17537142730035
5,19121,2407,1,City,5/28/2013,2407 INGERSOLL ST,39.97632190834174,-75.17537142730035
5,19121,2409,1,Private,8/15/2012,2409 INGERSOLL ST,39.97632706452877,-75.17541763742362
5,19121,2409,1,Private,5/28/2013,2409 INGERSOLL ST,39.97632706452877,-75.17541763742362
5,19121,2411,1,PHA,8/15/2012,2411 INGERSOLL ST,39.976333592676184,-75.17546379555037
5,19121,2411,1,PHA,5/28/2013,2411 INGERSOLL ST,39.976333592676184,-75.17546379555037
5,19121,2414,1,City,8/16/2012,2414 INGERSOLL ST,39.97614718011607,-75.17560115353211
5,19121,2416,1,PHA,8/16/2012,2416 INGERSOLL ST,39.97615237621632,-75.17564914686264
5,19121,2418,1,Private,8/16/2012,2418 INGERSOLL ST,39.97615757229648,-75.1756971402005
5,19121,2418,1,Private,5/29/2013,2418 INGERSOLL ST,39.97615757229648,-75.1756971402005
5,19121,2420,1,Private,8/16/2012,2420 INGERSOLL ST,39.976164140335726,-75.17574508154797
5,19121,2420,1,Private,5/29/2013,2420 INGERSOLL ST,39.976164140335726,-75.17574508154797
5,19121,2420,1,Private,6/19/2013,2420 INGERSOLL ST,39.976164140335726,-75.17574508154797
5,19121,2422,1,Private,8/16/2012,2422 INGERSOLL ST,39.97617070835494,-75.17579302290467
5,19121,2422,1,Private,5/29/2013,2422 INGERSOLL ST,39.97617070835494,-75.17579302290467
5,19121,2424,1,Private,8/16/2012,2424 INGERSOLL ST,39.976175904374955,-75.17584101626649
5,19121,2424,1,Private,5/29/2013,2424 INGERSOLL ST,39.976175904374955,-75.17584101626649
5,19121,2425,1,City,8/15/2012,2425 INGERSOLL ST,39.97637408129573,-75.17579959387598
5,19121,2426,1,Private,8/16/2012,2426 INGERSOLL ST,39.976182472354125,-75.1758889576408
5,19121,2426,1,Private,5/29/2013,2426 INGERSOLL ST,39.976182472354125,-75.1758889576408
5,19121,2427,1,PHA,8/15/2012,2427 INGERSOLL ST,39.97638068929473,-75.17584931870086
5,19121,2427,1,PHA,5/23/2013,2427 INGERSOLL ST,39.97638068929473,-75.17584931870086
5,19121,2428,1,Private,8/16/2012,2428 INGERSOLL ST,39.976189080314406,-75.17593868233413
5,19121,2428,1,Private,5/29/2013,2428 INGERSOLL ST,39.976189080314406,-75.17593868233413
5,19121,2429,1,PHA,8/15/2012,2429 INGERSOLL ST,39.976387257270346,-75.17589726022047
5,19121,2429,1,PHA,5/23/2013,2429 INGERSOLL ST,39.976387257270346,-75.17589726022047
5,19121,2430,1,Private,8/16/2012,2430 INGERSOLL ST,39.976194316273954,-75.17598845902998
5,19121,2430,1,Private,5/29/2013,2430 INGERSOLL ST,39.976194316273954,-75.17598845902998
5,19121,2431,1,Private,8/15/2012,2431 INGERSOLL ST,39.97639382522597,-75.17594520174936
5,19121,2431,1,Private,5/23/2013,2431 INGERSOLL ST,39.97639382522597,-75.17594520174936
5,19121,2432,1,Private,8/16/2012,2432 INGERSOLL ST,39.97620092419115,-75.17603818374168
5,19121,2432,1,Private,5/29/2013,2432 INGERSOLL ST,39.97620092419115,-75.17603818374168
5,19121,2433,1,Private,8/15/2012,2433 INGERSOLL ST,39.97639906118265,-75.17599497859571
5,19121,2433,1,Private,5/23/2013,2433 INGERSOLL ST,39.97639906118265,-75.17599497859571
5,19121,2434,1,Private,8/16/2012,2434 INGERSOLL ST,39.97620749208794,-75.17608612515271
5,19121,2434,1,Private,5/29/2013,2434 INGERSOLL ST,39.97620749208794,-75.17608612515271
5,19121,2435,1,Private,8/15/2012,2435 INGERSOLL ST,39.97640429711771,-75.17604475544975
5,19121,2435,1,Private,5/23/2013,2435 INGERSOLL ST,39.97640429711771,-75.17604475544975
5,19121,2437,1,PHA,8/16/2012,2437 INGERSOLL ST,39.97641086501172,-75.17609269700493
5,19121,2439,1,Private,8/16/2012,2439 INGERSOLL ST,39.9764174328857,-75.17614063856935
5,19121,2439,1,Private,5/23/2013,2439 INGERSOLL ST,39.9764174328857,-75.17614063856935
5,19121,2441,1,PHA,5/23/2013,2441 INGERSOLL ST,39.97642408073417,-75.17619214677522
5,19121,2443,1,City,5/23/2013,2443 INGERSOLL ST,39.97643072855955,-75.17624365499117
5,19121,2444,1,Private,8/16/2012,2444 INGERSOLL ST,39.97623758731279,-75.17632593631896
5,19121,2444,1,Private,5/31/2013,2444 INGERSOLL ST,39.97623758731279,-75.17632593631896
5,19121,2449,1,City,5/23/2013,2449 INGERSOLL ST,39.976450351943825,-75.17638391316433
5,19121,2500,1,City,5/24/2013,2500 INGERSOLL ST,39.976307127781794,-75.17685518020485
5,19121,2501,1,City,5/24/2013,2501 INGERSOLL ST,39.97650663705976,-75.17681192539752
5,19121,2517,1,City,5/24/2013,2517 INGERSOLL ST,39.97655957690274,-75.17721329247168
5,19121,2001,1,RDA,12/5/2012,2001 JEFFERSON ST,39.97726098474951,-75.16833562445079
5,19121,2003,1,RDA,12/5/2012,2003 JEFFERSON ST,39.97726755586308,-75.16838356586504
5,19121,2005,1,RDA,12/5/2012,2005 JEFFERSON ST,39.97729050244555,-75.16848800037555
5,19121,2013,1,City,12/5/2012,2013 JEFFERSON ST,39.977333322343796,-75.16874339275496
5,19121,2015,1,City,12/5/2012,2015 JEFFERSON ST,39.97733989328702,-75.1687913342597
5,19121,2017,1,City,12/5/2012,2017 JEFFERSON ST,39.97734650432169,-75.16884105910964
5,19121,2402,1,Private,4/17/2013,2402 JEFFERSON ST,39.97784378214363,-75.17496211946602
5,19121,2405,2,City,4/17/2013,2405 JEFFERSON ST,39.978156153102816,-75.1749306430612
5,19121,2409,1,City,4/18/2013,2409 JEFFERSON ST,39.978145114380595,-75.17505064837292
5,19121,2617,1,City,11/30/2012,2617 JEFFERSON ST,39.978612879707754,-75.17839743033136
5,19121,2625-33,9,Private,11/30/2012,2625 JEFFERSON ST,39.97867874769355,-75.1788857810434
5,19121,1803,1,Private,9/29/2012,1803 JUDSON ST,39.98232295843967,-75.1725753371926
5,19121,1812,1,Private,9/5/2012,1812 JUDSON ST,39.982554861840406,-75.17281286573206
5,19121,1814,1,City,9/5/2012,1814 JUDSON ST,39.98259448898958,-75.1728042220335
5,19121,1826,1,Private,9/5/2012,1826 JUDSON ST,39.982829507914936,-75.17275246375682
5,19121,1862,1,Private,9/5/2012,1862 JUDSON ST,39.983522296850055,-75.17260122238125
5,19121,1863,1,Private,9/29/2012,1863 JUDSON ST,39.983483040674614,-75.1723206791
5,19121,1950,1,RDA,11/30/2012,1950 JUDSON ST,39.98512580778168,-75.1725867789588
5,19121,1715,2,PHDC,12/6/2012,1715 MASTER ST,39.975421620524386,-75.16440041974003
5,19121,1717,2,PHDC,12/6/2012,1717 MASTER ST,39.975442951779335,-75.16455488645242
5,19121,1719,2,PHDC,12/6/2012,1719 MASTER ST,39.975442951779335,-75.16455488645242
5,19121,1809,1,PHA,2/26/2013,1809 MASTER ST,39.97551422931971,-75.16558558085204
5,19121,2024,1,Private,12/7/2012,2024 MASTER ST,39.97567844400811,-75.16934351226391
5,19121,2026,1,City,12/7/2012,2026 MASTER ST,39.975683803136086,-75.1693986379552
5,19121,2030,1,Private,12/7/2012,2030 MASTER ST,39.97569314933629,-75.1695089414872
5,19121,2037,1,Private,12/7/2012,2037 MASTER ST,39.976070368335726,-75.16973556188083
5,19121,2100,1,Private,8/17/2012,2100 MASTER ST,39.97581621491781,-75.1704020302175
5,19121,2102,1,Private,8/17/2012,2102 MASTER ST,39.975824357577224,-75.17045883519253
5,19121,2105,1,Private,8/17/2012,2105 MASTER ST,39.97613630835365,-75.170530874927
5,19121,2106,1,Private,8/17/2012,2106 MASTER ST,39.975839190665766,-75.17056893069054
5,19121,2107,1,Private,8/7/2012,2107 MASTER ST,39.97618004217706,-75.17058275892319
5,19121,2117,1,City,8/17/2012,2117 MASTER ST,39.97622482132284,-75.1709255305259
5,19121,2119,1,Private,8/17/2012,2119 MASTER ST,39.97623324426955,-75.17099481906136
5,19121,2122,1,Private,8/17/2012,2122 MASTER ST,39.9758633715702,-75.17103385046286
5,19121,2125,1,Private,8/17/2012,2125 MASTER ST,39.976259764611484,-75.17119728275479
5,19121,2127,1,Private,8/17/2012,2127 MASTER ST,39.97626818739418,-75.17126657135957
5,19121,2128,1,Private,8/17/2012,2128 MASTER ST,39.97586592704206,-75.17120866579843
5,19121,2140,1,City,8/17/2012,2140 MASTER ST,39.97595573915139,-75.17153901770807
5,19121,2144,1,Private,8/17/2012,2144 MASTER ST,39.975970651339395,-75.17165268025781
5,19121,2502,1,Private,3/14/2013,2502 MASTER ST,39.97666658644086,-75.17684156257124
5,19121,2504,1,City,3/14/2013,2504 MASTER ST,39.976673353933656,-75.17689842100371
5,19121,2506,1,Private,3/14/2013,2506 MASTER ST,39.976680121398296,-75.1769552794475
5,19121,2509,1,Private,3/14/2013,2509 MASTER ST,39.97696968907481,-75.1769478796139
5,19121,2924,1,Private,8/11/2012,2924 MASTER ST,39.977555961338425,-75.18381344079759
5,19121,2925,1,Private,8/11/2012,2925 MASTER ST,39.977863022386,-75.18372865998299
5,19121,1501-07,8,Private,8/21/2012,1501 MASTER ST,39.9749372288594,-75.16100453511599
5,19121,1501-07,8,Private,12/24/2012,1501 MASTER ST,39.9749372288594,-75.16100453511599
5,19121,1710,2,PHDC,6/5/2013,1710 MONUMENT ST,39.98276950075383,-75.16233567526884
5,19121,1740,1,PHDC,6/18/2013,1740 MONUMENT ST,39.98290832201801,-75.1631943308669
5,19121,1741,1,City,6/6/2013,1741 MONUMENT ST,39.98316485112317,-75.163061393887
5,19121,1910,1,Private,4/1/2013,1910 MONUMENT ST,39.98310175035332,-75.16550212681388
5,19121,1925,1,PHDC,3/11/2013,1925 MONUMENT ST,39.983346739019886,-75.16577126693224
5,19121,3211,1,RDA,8/30/2012,3211 MONUMENT ST,39.98619035512995,-75.18633616978667
5,19121,3213,1,PHA,8/30/2012,3213 MONUMENT ST,39.98614655372085,-75.18640387126453
5,19121,3215,1,PHA,8/30/2012,3215 MONUMENT ST,39.98615327663738,-75.1864589550064
5,19121,3216,1,PHA,8/30/2012,3216 MONUMENT ST,39.98587570252371,-75.18657296699251
5,19121,3217,1,RDA,8/30/2012,3217 MONUMENT ST,39.98615999952749,-75.18651403875919
5,19121,3218,1,PHA,8/30/2012,3218 MONUMENT ST,39.9858838371779,-75.18662978231667
5,19121,3219,1,PHA,8/30/2012,3219 MONUMENT ST,39.98616813421075,-75.18657085431407
5,19121,3220,1,Private,8/30/2012,3220 MONUMENT ST,39.985891971803945,-75.18668659765444
5,19121,3221,1,PHA,8/30/2012,3221 MONUMENT ST,39.986177919694505,-75.18664010314484
5,19121,3222,1,PHA,8/30/2012,3222 MONUMENT ST,39.98589869458489,-75.18674168121787
5,19121,3223,1,RDA,8/30/2012,3223 MONUMENT ST,39.98593941592689,-75.18672050843129
5,19121,3224,1,Private,8/30/2012,3224 MONUMENT ST,39.985906829155574,-75.18679849658147
5,19121,3225,1,RDA,8/30/2012,3225 MONUMENT ST,39.986188023806186,-75.18672362062428
5,19121,3226,1,PHA,8/30/2012,3226 MONUMENT ST,39.985914923866574,-75.18685352838716
5,19121,3227,1,PHA,8/30/2012,3227 MONUMENT ST,39.98619784903028,-75.18679465307625
5,19121,3228,1,Private,8/30/2012,3228 MONUMENT ST,39.9859216465674,-75.18690861198571
5,19121,3230,1,PHA,8/30/2012,3230 MONUMENT ST,39.98593147167713,-75.18697964418591
5,19121,3231,1,PHA,8/30/2012,3231 MONUMENT ST,39.986216127362866,-75.1869367698212
5,19121,3233,1,RDA,8/30/2012,3233 MONUMENT ST,39.986222889853146,-75.18699363725189
5,19121,3234,1,Private,8/30/2012,3234 MONUMENT ST,39.985942987354015,-75.18706489320857
5,19121,3235,1,RDA,8/30/2012,3235 MONUMENT ST,39.986222889853146,-75.18699363725189
5,19121,3236,1,PHA,8/30/2012,3236 MONUMENT ST,39.9859480591768,-75.18710754361861
5,19121,3237,1,RDA,8/30/2012,3237 MONUMENT ST,39.986222889853146,-75.18699363725189
5,19121,1213,1,Private,6/15/2013,1213 N 15TH ST,39.972151903244544,-75.16079658471837
5,19121,1217,1,Private,6/13/2013,1217 N 15TH ST,39.972232527729105,-75.16077923364502
5,19121,1219,1,Private,6/13/2013,1219 N 15TH ST,39.97227352595658,-75.16077053194432
5,19121,1223,1,City,6/13/2013,1223 N 15TH ST,39.97235689438187,-75.1607530762139
5,19121,1225,1,City,6/13/2013,1225 N 15TH ST,39.97239789260723,-75.1607443744815
5,19121,1229,1,Private,6/13/2013,1229 N 15TH ST,39.972481261028264,-75.16072691868702
5,19121,1231,1,Private,6/13/2013,1231 N 15TH ST,39.972580690736564,-75.16069100320587
5,19121,1249,1,City,6/13/2013,1249 N 15TH ST,39.97307230334527,-75.1606312137045
5,19121,1303,2,City,12/28/2012,1303 N 15TH ST,39.97356283320212,-75.16046259389809
5,19121,1401,4,Private,8/22/2012,1401 N 15TH ST,39.974799484996694,-75.16007276628376
5,19121,1401,4,Private,12/28/2012,1401 N 15TH ST,39.974799484996694,-75.16007276628376
5,19121,1402,2,Private,12/28/2012,1402 N 15TH ST,39.97519542090698,-75.16070198516988
5,19121,1431,5,Private,8/22/2012,1431 N 15TH ST,39.97576625612732,-75.15977174890922
5,19121,1431,5,Private,12/28/2012,1431 N 15TH ST,39.97576625612732,-75.15977174890922
5,19121,2119,1,City,8/4/2012,2119 N 15TH ST,39.985471612833855,-75.15788248043329
5,19121,2121,1,PHA,8/4/2012,2121 N 15TH ST,39.98551398279581,-75.1578737229227
5,19121,2137,1,PHA,8/4/2012,2137 N 15TH ST,39.986166164278174,-75.15853966305787
5,19121,2139,1,PHDC,8/4/2012,2139 N 15TH ST,39.98621014788924,-75.15854155488987
5,19121,2141,1,PHDC,8/4/2012,2141 N 15TH ST,39.98625090429971,-75.15852214866648
5,19121,2143,1,City,8/4/2012,2143 N 15TH ST,39.98598263513701,-75.15777015062453
5,19121,2145,1,PHDC,8/4/2012,2145 N 15TH ST,39.986023633119174,-75.15776144534651
5,19121,2147,1,PHDC,8/4/2012,2147 N 15TH ST,39.98606600307112,-75.15775268768928
5,19121,2149,1,PHDC,8/4/2012,2149 N 15TH ST,39.986109744992916,-75.15774387765222
5,19121,2151,1,City,8/6/2012,2151 N 15TH ST,39.98615211494341,-75.15773511997293
5,19121,2153,1,PHA,8/6/2012,2153 N 15TH ST,39.986193354626735,-75.15773711602183
5,19121,2155,1,PHA,8/6/2012,2155 N 15TH ST,39.986234513742126,-75.15773554494774
5,19121,2159,1,City,8/6/2012,2159 N 15TH ST,39.98631917307229,-75.15771446240579
5,19121,1403-05,6,RDA,8/22/2012,1403 N 15TH ST,39.974847302780084,-75.16006201899596
5,19121,1403-05,6,RDA,12/28/2012,1403 N 15TH ST,39.974847302780084,-75.16006201899596
5,19121,1220,1,City,8/31/2012,1220 N 16TH ST,39.972606527403926,-75.1627496082665
5,19121,1224,1,City,8/31/2012,1224 N 16TH ST,39.97269264007609,-75.16273205036318
5,19121,1249,1,Private,2/19/2013,1249 N 17TH ST,39.973632428093396,-75.16379210011245
5,19121,1401,2,Private,12/13/2012,1401 N 17TH ST,39.975198530925596,-75.16333624306706
5,19121,1403,2,City,12/13/2012,1403 N 17TH ST,39.975260028552036,-75.16332319225673
5,19121,1416,2,City,8/27/2012,1416 N 17TH ST,39.97565999884356,-75.16376665890034
5,19121,1418,2,PHA,8/27/2012,1418 N 17TH ST,39.97572282830131,-75.16375177286106
5,19121,1428,2,PHDC,8/29/2012,1428 N 17TH ST,39.97602753251016,-75.16368484113414
5,19121,1429,2,PHDC,8/27/2012,1429 N 17TH ST,39.975894051559806,-75.16318481816194
5,19121,1436,2,City,12/13/2012,1436 N 17TH ST,39.97627489513249,-75.16363258613382
5,19121,1440,2,Private,12/13/2012,1440 N 17TH ST,39.976397850254486,-75.16360470130452
5,19121,1527,2,PHA,9/27/2012,1527 N 17TH ST,39.977370923436034,-75.16285191677456
5,19121,1609,1,RDA,9/26/2012,1609 N 17TH ST,39.97821033478604,-75.16274854739663
5,19121,1613,2,RDA,8/22/2012,1613 N 17TH ST,39.97831118222214,-75.16265367651751
5,19121,1617,2,RDA,8/11/2012,1617 N 17TH ST,39.97841912581087,-75.16262993071001
5,19121,1619,2,RDA,8/11/2012,1619 N 17TH ST,39.9784724317208,-75.1626189755912
5,19121,1621,2,RDA,8/11/2012,1621 N 17TH ST,39.97852848157569,-75.16260791592552
5,19121,1622,2,RDA,8/22/2012,1622 N 17TH ST,39.97884395506572,-75.16307960677824
5,19121,1623,2,RDA,8/11/2012,1623 N 17TH ST,39.978585863194034,-75.16259502061169
5,19121,1625,2,RDA,8/11/2012,1625 N 17TH ST,39.97864324481086,-75.16258212527607
5,19121,1627,2,City,8/11/2012,1627 N 17TH ST,39.97870062642612,-75.16256922991866
5,19121,2002,1,PHA,12/6/2012,2002 N 17TH ST,39.98402145588423,-75.16189347982527
5,19121,2004,1,Private,12/6/2012,2004 N 17TH ST,39.984069314044106,-75.16188451586848
5,19121,2006,1,Private,12/6/2012,2006 N 17TH ST,39.984115760011065,-75.16187382067339
